Date,Price,Open,High,Low,Volume,Chg%
9/6/2001,1036.1,1047.7,1048.2,1033.4,47.39B,-0.0085
9/5/2001,1045,1047.25,1051.55,1043.3,35.51B,-0.0031
9/4/2001,1048.2,1048.2,1053.25,1043.3,39.74B,0.0001
9/3/2001,1048.05,1054.65,1059.9,1046.35,29.92B,-0.0054
8/31/2001,1053.75,1064.1,1064.1,1051.75,34.37B,-0.0098
8/30/2001,1064.15,1068.3,1070.25,1061.9,38.78B,-0.0031
8/29/2001,1067.45,1070.55,1074.5,1066.45,28.19B,-0.003
8/28/2001,1070.65,1072.35,1076.85,1069.6,31.74B,-0.0018
8/27/2001,1072.55,1064.05,1078.35,1064.05,35.80B,0.0032
8/24/2001,1069.15,1071.5,1076.7,1064.9,42.20B,-0.0022
8/23/2001,1071.5,1068.7,1079,1065.7,29.66B,0.0026
8/21/2001,1068.7,1063.65,1071.2,1062.3,34.64B,0.0047
8/20/2001,1063.75,1062.5,1067.95,1061,30.73B,-0.0051
8/17/2001,1069.2,1079,1084,1067.6,51.09B,-0.009
8/16/2001,1078.95,1075.2,1083.7,1072.95,48.32B,0.0032
8/14/2001,1075.5,1063.05,1076.6,1062.2,42.86B,0.0118
8/13/2001,1063,1070.95,1081.4,1061.05,21.61B,-0.0076
8/10/2001,1071.15,1070.65,1076.7,1069.05,25.91B,0.0005
8/9/2001,1070.65,1068.1,1072.6,1061.4,26.83B,0.0025
8/8/2001,1068,1071.75,1072.1,1059.55,28.80B,-0.0038
8/7/2001,1072.1,1074.35,1079.3,1070.2,26.87B,-0.0029
8/6/2001,1075.25,1074.2,1082.4,1072.55,37.04B,0.0006
8/3/2001,1074.6,1066.4,1077.55,1066.2,43.83B,0.0081
8/2/2001,1066,1064.25,1070.05,1059.55,43.29B,0.0027
8/1/2001,1063.15,1073,1077.7,1059.75,53.43B,-0.009
7/31/2001,1072.85,1061.45,1076.35,1053.6,34.61B,0.0107
7/30/2001,1061.45,1051.45,1062.8,1050.9,26.46B,0.0093
7/27/2001,1051.7,1053.2,1061.2,1046.9,28.24B,-0.0016
7/26/2001,1053.4,1063.9,1066.55,1050.15,32.44B,-0.0101
7/25/2001,1064.2,1072.45,1073.95,1062.15,27.92B,-0.0078
7/24/2001,1072.55,1065.95,1074.75,1064.5,22.14B,0.0018
7/23/2001,1070.65,1076.15,1076.15,1063.4,1.40B,-0.0065
7/20/2001,1077.7,1085.95,1089.95,1072.75,28.96B,-0.0076
7/19/2001,1085.9,1091.35,1091.35,1079.55,29.24B,-0.0055
7/18/2001,1091.95,1103.1,1108.45,1088.1,26.61B,-0.0101
7/17/2001,1103.1,1103.55,1106.05,1092.5,23.68B,-0.0022
7/16/2001,1105.55,1110.35,1116.7,1102.45,28.11B,-0.0044
7/13/2001,1110.45,1105.7,1127.15,1103.3,39.25B,0.0045
7/12/2001,1105.5,1083.8,1109,1083.8,37.17B,0.0202
7/11/2001,1083.65,1072.15,1088.5,1068.35,24.69B,0.0108
7/10/2001,1072.05,1059.95,1078.1,1059.25,21.88B,0.0118
7/9/2001,1059.5,1064.8,1064.8,1052.1,18.02B,-0.0053
7/6/2001,1065.1,1069.15,1069.15,1059.6,23.38B,-0.0043
7/5/2001,1069.75,1068.35,1079.35,1066.95,27.27B,0.0017
7/4/2001,1067.95,1068.05,1074.6,1062.2,26.71B,-0.0017
7/3/2001,1069.8,1097.4,1097.4,1066.05,30.62B,-0.0281
7/2/2001,1100.75,1108.35,1119.55,1097.95,18.08B,-0.0065
6/29/2001,1107.9,1094.05,1114.35,1091.05,39.50B,0.0127
6/28/2001,1094,1095.85,1101,1090.2,31.05B,-0.0019
6/27/2001,1096.1,1096.6,1102.8,1086.75,46.77B,-0.0005
6/26/2001,1096.6,1066.4,1099.8,1060.05,50.43B,0.0277
6/25/2001,1067,1087.1,1087.1,1064.4,39.75B,-0.019
6/22/2001,1087.65,1095.85,1097.8,1081.3,37.68B,-0.0069
6/21/2001,1095.2,1097.9,1102.45,1090.25,37.93B,-0.0022
6/20/2001,1097.6,1096.35,1100.55,1084.7,31.01B,0.0009
6/19/2001,1096.65,1078.25,1099.7,1075.45,37.83B,0.017
6/18/2001,1078.3,1087.75,1087.75,1064.4,42.08B,-0.0087
6/15/2001,1087.75,1112.7,1112.7,1084.2,45.84B,-0.0225
6/14/2001,1112.75,1128.95,1128.95,1110.15,40.35B,-0.0144
6/13/2001,1129,1127.1,1132.95,1126.9,32.96B,0.0016
6/12/2001,1127.15,1131.05,1133.3,1121.8,39.27B,-0.0035
6/11/2001,1131.1,1126.55,1134.8,1122.35,35.44B,0.004
6/8/2001,1126.6,1112.45,1128.9,1112.45,47.21B,0.0128
6/7/2001,1112.35,1115.05,1116.1,1095.45,43.85B,-0.003
6/6/2001,1115.7,1117.5,1132.95,1114,34.92B,0.0001
6/5/2001,1115.6,1127.15,1130.65,1106.8,44.90B,-0.0103
6/4/2001,1127.2,1148,1154.45,1125.35,39.21B,-0.0182
6/1/2001,1148.05,1168.1,1175.8,1146.9,45.59B,-0.017
5/31/2001,1167.9,1177.5,1177.5,1154.9,51.33B,-0.0082
5/30/2001,1177.55,1199.5,1207,1173.75,53.46B,-0.0174
5/29/2001,1198.45,1193.25,1202.05,1193.25,44.86B,0.0044
5/28/2001,1193.2,1174.95,1194.5,1174.45,45.58B,0.0156
5/25/2001,1174.9,1181.95,1188.5,1171.35,44.05B,-0.0059
5/24/2001,1181.85,1179.1,1190.15,1177.55,49.24B,0.0023
5/23/2001,1179.1,1168.25,1181.8,1167,40.54B,0.0094
5/22/2001,1168.1,1169.5,1176.2,1165.65,37.28B,-0.0012
5/21/2001,1169.45,1172.95,1182.65,1166.7,43.13B,-0.0029
5/18/2001,1172.8,1175,1187.65,1169.2,53.43B,-0.0018
5/17/2001,1174.95,1151.2,1179,1150.6,62.57B,0.0207
5/16/2001,1151.15,1147.1,1163.15,1146.05,48.49B,0.0051
5/15/2001,1145.3,1140.75,1147.75,1096.25,45.13B,0.0039
5/14/2001,1140.8,1140.45,1146.25,1134.05,32.68B,0.0003
5/11/2001,1140.5,1144.1,1146.85,1136.9,42.03B,-0.0039
5/10/2001,1144.95,1149.1,1151.6,1139.25,37.68B,-0.0037
5/9/2001,1149.25,1149.9,1164.3,1145.25,55.61B,0.0003
5/8/2001,1148.95,1139.25,1151.95,1138.2,43.30B,0.0086
5/7/2001,1139.2,1130.05,1145.4,1130.05,35.26B,0.0081
5/4/2001,1130.05,1121.45,1131.95,1113.65,42.01B,0.0071
5/3/2001,1122.05,1137.15,1139.85,1117.7,35.70B,-0.0133
5/2/2001,1137.2,1125.45,1150.65,1125.25,43.26B,0.0106
4/30/2001,1125.25,1101.45,1127.9,1101.45,42.75B,0.0217
4/27/2001,1101.3,1143.65,1143.65,1078.1,56.50B,-0.0371
4/26/2001,1143.75,1155.4,1170.2,1138.85,55.93B,-0.01
4/25/2001,1155.35,1146.5,1162.85,1142.3,52.93B,0.0079
4/24/2001,1146.3,1149.6,1149.6,1128.4,42.01B,-0.003
4/23/2001,1149.75,1144.05,1162.05,1137.3,48.55B,0.005
4/20/2001,1144,1145.75,1156.45,1120.6,49.36B,-0.0004
4/19/2001,1144.45,1103.6,1159.3,1103.6,70.68B,0.0372
4/18/2001,1103.4,1066.5,1106.3,1063.05,55.98B,0.0341
4/17/2001,1067,1044.85,1072.9,1037.7,50.80B,0.0214
4/16/2001,1044.6,1024,1049.4,1000.1,44.79B,0.0192
4/12/2001,1024.9,1066.75,1066.75,1001.8,47.08B,-0.0393
4/11/2001,1066.8,1104.9,1116.85,1056.1,39.18B,-0.0329
4/10/2001,1103.05,1129.1,1129.75,1093.05,35.20B,-0.0224
4/9/2001,1128.35,1137.6,1138.55,1116.1,28.40B,-0.0099
4/6/2001,1139.6,1137.55,1171.85,1133.05,36.17B,0.0026
4/4/2001,1136.65,1146.1,1146.15,1120.35,27.09B,-0.011
4/3/2001,1149.25,1136.65,1153.1,1128.1,29.80B,0.0098
4/2/2001,1138.1,1148.1,1148.1,1094.35,40.16B,-0.0088
3/30/2001,1148.2,1195.05,1195.25,1144.65,33.96B,-0.0392
3/29/2001,1195.1,1204.9,1210.1,1185,31.58B,-0.0092
3/28/2001,1206.2,1177.55,1209.6,1177.55,31.73B,0.0242
3/27/2001,1177.75,1161.6,1182.7,1157.25,34.35B,0.014
3/26/2001,1161.5,1159.85,1165.65,1147.5,22.76B,0.0002
3/23/2001,1161.3,1187.6,1196.55,1139.65,35.58B,-0.0221
3/22/2001,1187.55,1206.45,1218.35,1184.95,33.69B,-0.0162
3/21/2001,1207.1,1168.8,1212.2,1156.15,30.17B,0.0309
3/20/2001,1170.95,1186.8,1193.35,1162.35,29.32B,-0.0133
3/19/2001,1186.7,1192.85,1201.7,1173.15,29.20B,-0.0057
3/16/2001,1193.55,1216.9,1233.4,1179.6,51.15B,-0.0194
3/15/2001,1217.15,1191.6,1219.7,1170.7,47.03B,0.0192
3/14/2001,1194.2,1125.15,1200.25,1114.6,42.82B,0.0618
3/13/2001,1124.7,1197.85,1201.15,1098.75,69.14B,-0.0611
3/12/2001,1197.95,1253.25,1253.25,1193.95,54.09B,-0.0453
3/9/2001,1254.75,1292.7,1292.7,1219.35,60.12B,-0.0295
3/8/2001,1292.85,1290.85,1307.95,1279.3,60.22B,0.0018
3/7/2001,1290.5,1272.8,1311.1,1249.45,104.38B,0.015
3/5/2001,1271.45,1304.85,1316.45,1259.1,121.53B,-0.0267
3/2/2001,1306.35,1360.25,1386.75,1301.8,124.76B,-0.0381
3/1/2001,1358.05,1351.75,1399.55,1345.05,136.40B,0.0049
2/28/2001,1351.4,1295.3,1362.25,1294.6,150.44B,0.0431
2/27/2001,1295.55,1312.45,1324,1281.9,106.03B,-0.0128
2/26/2001,1312.4,1320.9,1325.2,1299.05,86.95B,-0.0061
2/23/2001,1320.45,1355.1,1362.8,1314.1,109.21B,-0.0256
2/22/2001,1355.1,1370.05,1370.05,1335.65,100.05B,-0.0109
2/21/2001,1370.1,1383.9,1389.55,1364.25,101.08B,-0.0099
2/20/2001,1383.85,1384.85,1392.8,1380.4,100.05B,-0.0007
2/19/2001,1384.8,1381.4,1392.05,1369.45,78.67B,0.0025
2/16/2001,1381.35,1415.85,1422.95,1376.15,113.02B,-0.025
2/15/2001,1416.7,1393.35,1421,1393.35,104.60B,0.0168
2/14/2001,1393.35,1393.15,1396.35,1380.65,82.94B,0.0015
2/13/2001,1391.2,1402.2,1412.7,1386.65,101.74B,-0.0078
2/12/2001,1402.2,1405.7,1416.45,1397.6,93.54B,-0.0025
2/9/2001,1405.7,1395.55,1416.3,1395.55,145.05B,0.0073
2/8/2001,1395.5,1370.65,1396.8,1365.05,112.78B,0.018
2/7/2001,1370.8,1387.3,1391.85,1368.05,113.03B,-0.0118
2/6/2001,1387.1,1382.7,1395.4,1382.7,87.85B,0.0033
2/5/2001,1382.6,1378.8,1392.15,1373.45,99.31B,0.0027
2/2/2001,1378.85,1359.1,1384.9,1355.3,116.26B,0.0145
2/1/2001,1359.15,1371.5,1373.5,1340.95,111.15B,-0.0091
1/31/2001,1371.7,1385.85,1396.05,1369,100.05B,-0.0058
1/30/2001,1379.7,1342.1,1382.55,1342.05,96.52B,0.0281
1/29/2001,1342.05,1368.55,1368.55,1312.1,87.20B,-0.0205
1/25/2001,1370.1,1366.05,1374.2,1353.5,108.88B,0.003
1/24/2001,1365.95,1355.35,1371.1,1355.35,114.57B,0.0079
1/23/2001,1355.2,1347.95,1362.05,1346.5,98.01B,0.0053
1/22/2001,1348,1329.3,1351.85,1329.3,99.48B,0.0142
1/19/2001,1329.1,1306,1333.5,1306,107.08B,0.0177
1/18/2001,1305.95,1297.95,1309.95,1297.95,80.94B,0.0062
1/17/2001,1297.9,1299.4,1312.35,1295.3,72.32B,0.0038
1/16/2001,1293.05,1287,1302.6,1279.85,78.83B,0.0049
1/15/2001,1286.75,1286.85,1295.2,1277.85,73.89B,0
1/12/2001,1286.75,1280.45,1298.85,1279.4,82.04B,0.005
1/11/2001,1280.4,1287.5,1296.75,1275.95,83.10B,-0.0054
1/10/2001,1287.3,1311.65,1324.35,1285.3,81.32B,-0.0186
1/9/2001,1311.65,1309.2,1323.4,1304.9,90.81B,0.0018
1/8/2001,1309.25,1327.35,1334.2,1303.35,96.10B,-0.0136
1/5/2001,1327.25,1307.55,1330.3,1306.25,98.83B,0.015
1/4/2001,1307.65,1291.3,1331.35,1291.3,106.44B,0.0127
1/3/2001,1291.25,1271.8,1293.55,1263.95,99.08B,0.0153
1/2/2001,1271.8,1254.25,1279.6,1248.55,72.27B,0.014
1/1/2001,1254.3,1263.5,1276.15,1250.65,60.53B,-0.0073
12/29/2000,1263.55,1249,1265.9,1242.25,68.27B,0.0117
12/28/2000,1248.95,1229.35,1253.6,1229.35,61.90B,0.0168
12/27/2000,1228.3,1212.15,1239,1208.75,59.26B,0.0134
12/26/2000,1212,1242.05,1248.5,1207.95,71.78B,-0.0242
12/22/2000,1242,1278.95,1292.8,1237.3,89.71B,-0.0277
12/21/2000,1277.4,1294.25,1294.25,1257.1,81.45B,-0.0138
12/20/2000,1295.25,1312.8,1313.4,1285.45,64.92B,-0.0116
12/19/2000,1310.5,1317.75,1325.6,1307,79.67B,-0.0054
12/18/2000,1317.6,1310.15,1321.65,1297.2,71.85B,0.0038
12/15/2000,1312.6,1349.25,1349.25,1308.15,106.56B,-0.0272
12/14/2000,1349.35,1354.45,1369.5,1346.15,107.92B,-0.0037
12/13/2000,1354.3,1333.8,1360.8,1333.8,81.30B,0.0157
12/12/2000,1333.35,1332.2,1341.75,1327.6,78.40B,0.0009
12/11/2000,1332.15,1313.7,1333.5,1313.7,77.52B,0.014
12/8/2000,1313.7,1303.3,1317.2,1303.3,92.77B,0.0086
12/7/2000,1302.5,1298.9,1308.45,1295.1,86.89B,0.003
12/6/2000,1298.55,1284.85,1319.85,1284.85,82.72B,0.0108
12/5/2000,1284.65,1275.7,1288.2,1275.5,66.90B,0.0071
12/4/2000,1275.6,1276.25,1290,1273.65,68.39B,-0.0005
12/1/2000,1276.2,1268.1,1280.5,1255.2,93.88B,0.0063
11/30/2000,1268.15,1264.75,1272.1,1258.4,75.25B,0.0027
11/29/2000,1264.75,1272.25,1281,1253.45,83.44B,-0.0063
11/28/2000,1272.75,1252.9,1275.45,1248.9,81.85B,0.0158
11/27/2000,1252.9,1225.4,1254.45,1225.35,67.01B,0.0226
11/24/2000,1225.2,1216.05,1230,1216.05,69.64B,0.0076
11/23/2000,1216,1221.2,1223.05,1209.85,60.19B,-0.0052
11/22/2000,1222.35,1235.85,1247.5,1220.05,56.32B,-0.0102
11/21/2000,1235,1236.95,1237.85,1224.3,54.13B,-0.0021
11/20/2000,1237.6,1236,1241.75,1231.05,53.53B,0.0013
11/17/2000,1236,1232.35,1238,1216.9,56.34B,0.0022
11/16/2000,1233.25,1246.6,1254.55,1228.6,62.68B,-0.0111
11/15/2000,1247.05,1245,1270.1,1243.2,71.82B,0.0034
11/14/2000,1242.85,1207.2,1246.9,1207.05,71.32B,0.0288
11/13/2000,1208.05,1239.35,1239.35,1199.95,56.91B,-0.0254
11/10/2000,1239.55,1271.35,1271.4,1237.5,62.55B,-0.0239
11/9/2000,1269.95,1266.75,1275.55,1255.95,61.83B,0.0025
11/8/2000,1266.8,1246.65,1277.25,1246.65,75.24B,0.0161
11/7/2000,1246.75,1239,1249.1,1232.35,52.94B,0.0052
11/6/2000,1240.25,1242.15,1261.4,1236.65,71.32B,-0.0014
11/3/2000,1242.05,1225,1249.2,1225,76.27B,0.014
11/2/2000,1224.85,1201.25,1226.35,1199.75,67.71B,0.02
11/1/2000,1200.8,1178.25,1203.85,1177.1,57.07B,0.0239
10/31/2000,1172.75,1167.2,1175.6,1155.15,46.35B,0.0048
10/30/2000,1167.15,1178.75,1185.8,1164.25,38.38B,-0.0098
10/27/2000,1178.7,1186.95,1192.9,1171.85,42.73B,-0.0064
10/26/2000,1186.3,1182.8,1188.2,1176.6,14.45B,0.002
10/25/2000,1183.9,1158.2,1190.4,1157.25,61.46B,0.0273
10/24/2000,1152.45,1143,1155.35,1132.9,48.20B,0.0074
10/23/2000,1143.95,1171.75,1172.15,1141.45,48.68B,-0.0239
10/20/2000,1172,1166.2,1202.7,1166.2,67.68B,0.005
10/19/2000,1166.15,1135.65,1171.5,1108.2,67.02B,0.0265
10/18/2000,1136,1157.05,1157.05,1122.8,46.52B,-0.019
10/17/2000,1158.05,1174.3,1174.3,1140.6,60.52B,-0.0148
10/16/2000,1175.45,1177.85,1228.8,1173.35,55.53B,-0.0011
10/13/2000,1176.75,1205.7,1205.7,1167.5,55.25B,-0.0245
10/12/2000,1206.25,1201.3,1214.35,1185.1,58.85B,0.0036
10/11/2000,1201.9,1232.85,1234.1,1193.8,50.47B,-0.0299
10/10/2000,1238.95,1268.7,1272.75,1230.05,48.90B,-0.0224
10/9/2000,1267.3,1285.05,1286.35,1264.2,35.06B,-0.0138
10/6/2000,1285,1284.35,1287.85,1262.65,51.77B,0.0002
10/5/2000,1284.75,1296.1,1306.45,1282.5,46.46B,-0.0101
10/4/2000,1297.8,1281.45,1300.05,1275.8,42.23B,0.0123
10/3/2000,1282,1270.75,1288.15,1254.35,53.47B,0.0081
9/29/2000,1271.65,1267.3,1284.15,1264.4,49.22B,0.0041
9/28/2000,1266.4,1292.4,1302.75,1260.8,60.96B,-0.0202
9/27/2000,1292.55,1267.45,1299,1249.35,49.80B,0.0194
9/26/2000,1267.9,1292.9,1298.25,1261,46.21B,-0.0191
9/25/2000,1292.55,1268.4,1305.1,1268.4,42.39B,0.0206
9/22/2000,1266.45,1329.1,1329.1,1261.2,53.88B,-0.0477
9/21/2000,1329.85,1341.65,1347.4,1325.75,37.26B,-0.0097
9/20/2000,1342.9,1317.8,1351.1,1311.1,42.01B,0.0197
9/19/2000,1317,1351.8,1361.7,1295.3,61.40B,-0.0276
9/18/2000,1354.35,1416.05,1416.05,1352.1,44.61B,-0.0443
9/15/2000,1417.2,1443.25,1451.05,1411.55,48.42B,-0.0194
9/14/2000,1445.3,1456.75,1466.65,1437.85,48.93B,-0.0075
9/13/2000,1456.15,1467.65,1482,1452.6,40.90B,-0.0078
9/12/2000,1467.65,1457.1,1470.55,1447.8,44.77B,0.0078
9/11/2000,1456.35,1449.35,1469,1448.95,48.90B,0.0043
9/8/2000,1450.05,1440.6,1453.15,1440.6,48.95B,0.0072
9/7/2000,1439.75,1434.7,1450.2,1424.35,50.58B,0.0031
9/6/2000,1435.35,1430.9,1444.45,1421,55.57B,0.005
9/5/2000,1428.25,1428.05,1434.65,1420.9,46.66B,0.0004
9/4/2000,1427.75,1395.95,1433.15,1395.95,59.12B,0.0241
8/31/2000,1394.1,1376.5,1397.3,1375.9,41.75B,0.0132
8/30/2000,1375.95,1369.9,1384.85,1369.8,43.64B,0.006
8/29/2000,1367.7,1368.65,1373.55,1360.65,38.51B,-0.0016
8/28/2000,1369.85,1379.6,1383.45,1368.25,37.28B,-0.0083
8/25/2000,1381.25,1387.35,1396.1,1377.75,50.25B,-0.0041
8/24/2000,1386.95,1386.3,1390.45,1374.9,44.51B,0.0006
8/23/2000,1386.05,1381.6,1398.9,1376.9,61.61B,0.0035
8/22/2000,1381.2,1370.75,1394.9,1370.75,52.20B,0.008
8/21/2000,1370.25,1358.75,1374.5,1358.75,49.04B,0.009
8/18/2000,1358.05,1342,1360.65,1339.05,48.69B,0.0124
8/17/2000,1341.4,1351.5,1363.05,1334.95,53.41B,-0.0074
8/16/2000,1351.45,1319.35,1354.95,1319.35,40.97B,0.0255
8/14/2000,1317.9,1312.25,1321.55,1295.45,43.86B,0.0055
8/11/2000,1310.75,1328.15,1328.15,1306.6,36.41B,-0.013
8/10/2000,1328,1345.25,1360.4,1325.15,44.33B,-0.0126
8/9/2000,1344.95,1345.95,1363.95,1341.05,44.99B,-0.0005
8/8/2000,1345.6,1312.1,1348.25,1311.15,38.05B,0.0265
8/7/2000,1310.8,1319.7,1321.7,1299.9,33.74B,-0.0059
8/4/2000,1318.55,1320.25,1333.15,1302.65,38.82B,-0.002
8/3/2000,1321.25,1330.7,1339.4,1319,37.08B,-0.008
8/2/2000,1331.9,1323.7,1333.85,1312.25,30.38B,0.0038
8/1/2000,1326.85,1332.85,1344.5,1322.6,32.54B,-0.0045
7/31/2000,1332.85,1333.3,1343.65,1317.3,28.94B,-0.0007
7/28/2000,1333.8,1337.7,1359.4,1327.95,44.54B,-0.0032
7/27/2000,1338.05,1317,1342.75,1291.3,41.44B,0.015
7/26/2000,1318.25,1350.8,1371.8,1315.15,35.75B,-0.0227
7/25/2000,1348.9,1317.35,1363.45,1269.25,52.15B,0.0236
7/24/2000,1317.75,1397.05,1397.05,1310.85,41.61B,-0.0569
7/21/2000,1397.25,1424.9,1435.2,1394.3,47.90B,-0.0189
7/20/2000,1424.2,1434.95,1443.25,1416,44.96B,-0.0081
7/19/2000,1435.8,1464.55,1468.55,1432.85,38.46B,-0.0187
7/18/2000,1463.1,1479.3,1482.9,1458.6,39.63B,-0.0112
7/17/2000,1479.65,1509.25,1512.25,1475.15,39.54B,-0.0199
7/14/2000,1509.75,1522.2,1534.35,1505.9,50.97B,-0.0084
7/13/2000,1522.6,1535.55,1564.75,1513.65,47.99B,-0.007
7/12/2000,1533.35,1518.7,1537.1,1507.95,41.65B,0.0097
7/11/2000,1518.55,1510.55,1523.1,1506.15,47.33B,0.0059
7/10/2000,1509.65,1518.15,1523.2,1502.7,40.34B,-0.0052
7/7/2000,1517.6,1517,1528.15,1513.4,40.34B,0.0005
7/6/2000,1516.8,1525.15,1525.15,1504.05,42.00B,-0.0061
7/5/2000,1526.05,1511.5,1530.9,1511.5,51.28B,0.0098
7/4/2000,1511.3,1496.15,1516.8,1494.8,37.92B,0.0107
7/3/2000,1495.25,1473.45,1498.7,1473.45,39.58B,0.0162
6/30/2000,1471.45,1490.2,1490.65,1462.45,39.15B,-0.014
6/29/2000,1492.35,1471.35,1505.75,1471.35,41.36B,0.0152
6/28/2000,1470,1453.7,1474.7,1445.6,25.72B,0.0108
6/27/2000,1454.3,1452.8,1467.15,1448.95,41.44B,0.0018
6/26/2000,1451.65,1472.15,1472.15,1431.25,28.89B,-0.014
6/23/2000,1472.2,1487.85,1499.85,1462.75,62.81B,-0.0108
6/22/2000,1488.25,1475.65,1491.4,1461.3,42.45B,0.0089
6/21/2000,1475.15,1524.05,1539.1,1470.4,30.55B,-0.0212
6/20/2000,1507.1,1498,1518.05,1497.05,32.05B,0.0056
6/19/2000,1498.75,1477.55,1510.45,1477.55,37.01B,0.0145
6/16/2000,1477.3,1443.15,1480.85,1441.6,39.63B,0.0222
6/15/2000,1445.25,1437,1452.8,1422.4,30.33B,0.0068
6/14/2000,1435.5,1434.95,1459.15,1423.95,37.37B,0.0018
6/13/2000,1432.9,1438.8,1438.8,1411.9,37.25B,-0.0052
6/12/2000,1440.4,1464.4,1477.55,1437.15,28.47B,-0.0183
6/9/2000,1467.2,1464.3,1485.5,1458.9,55.39B,0.0024
6/8/2000,1463.65,1430.5,1468.7,1430.5,39.57B,0.0233
6/7/2000,1430.35,1423.4,1442.7,1413.8,32.12B,0.006
6/6/2000,1421.75,1405.45,1426.15,1392.7,28.12B,0.0122
6/5/2000,1404.6,1390.95,1461.05,1390.95,46.68B,0.011
6/2/2000,1389.25,1350.15,1395.35,1350.15,40.14B,0.0298
6/1/2000,1349,1380.4,1380.4,1345.1,29.62B,-0.0228
5/31/2000,1380.45,1355.35,1410.75,1355.35,46.44B,0.0265
5/30/2000,1344.85,1310.8,1347.3,1304.95,35.58B,0.0258
5/29/2000,1311.05,1273.7,1317.75,1267.4,47.53B,0.028
5/26/2000,1275.35,1247.1,1278.75,1232.85,33.05B,0.0222
5/25/2000,1247.65,1237,1269.8,1235.7,35.46B,0.0095
5/24/2000,1235.9,1224.5,1246.25,1201.5,30.85B,0.0094
5/23/2000,1224.4,1229.25,1230.9,1203.2,21.79B,-0.007
5/22/2000,1233,1267.85,1267.85,1228.4,18.68B,-0.0276
5/19/2000,1268,1293.45,1293.45,1252.7,27.40B,-0.0196
5/18/2000,1293.4,1311.3,1316.2,1289.55,23.24B,-0.0139
5/17/2000,1311.65,1310.8,1347.7,1303.75,25.38B,0.0037
5/16/2000,1306.85,1300.2,1310.45,1287.8,17.41B,0.0058
5/15/2000,1299.25,1281.3,1311.7,1220.7,21.76B,0.0128
5/12/2000,1282.8,1305.3,1326.3,1276.4,23.38B,-0.0167
5/11/2000,1304.55,1359.1,1359.1,1295.95,23.83B,-0.043
5/10/2000,1363.15,1380.4,1391.35,1359.65,22.18B,-0.0112
5/9/2000,1378.55,1362.45,1385.7,1328.05,24.90B,0.0099
5/8/2000,1365.05,1423.25,1436.6,1358.8,23.97B,-0.0403
5/5/2000,1422.4,1381.9,1428.6,1381.9,35.56B,0.0303
5/4/2000,1380.55,1317.95,1385.15,1317.95,29.96B,0.049
5/3/2000,1316.05,1330.15,1342.15,1258.1,34.71B,-0.013
5/2/2000,1333.45,1410,1421.5,1319.65,39.38B,-0.052
4/28/2000,1406.55,1419.9,1438,1396.55,27.46B,-0.0073
4/27/2000,1416.9,1436.15,1455.85,1400.65,51.77B,-0.0134
4/26/2000,1436.1,1362.5,1439.05,1362.5,45.03B,0.0564
4/25/2000,1359.45,1383.8,1383.8,1311.3,40.51B,-0.0206
4/24/2000,1388,1416.05,1431.8,1371.85,34.27B,-0.0195
4/20/2000,1415.65,1405.7,1425.55,1339.75,43.87B,0.0076
4/19/2000,1404.95,1417.75,1469.05,1375.05,38.87B,-0.007
4/18/2000,1414.8,1443.55,1478.85,1410,30.06B,-0.0199
4/17/2000,1443.55,1518.55,1518.55,1412.45,47.79B,-0.0495
4/13/2000,1518.65,1587.95,1587.95,1502.7,20.99B,-0.0465
4/12/2000,1592.7,1624.4,1628.55,1586,35.32B,-0.0197
4/11/2000,1624.65,1613,1631.6,1550.85,34.97B,0.0072
4/10/2000,1613,1557.55,1636.95,1557.55,67.96B,0.0359
4/7/2000,1557.15,1453.3,1558.05,1453.3,49.47B,0.0717
4/6/2000,1452.95,1436.15,1475.25,1381.05,40.87B,0.0128
4/5/2000,1434.65,1428.5,1467.4,1391.65,49.40B,0.0046
4/4/2000,1428.1,1534.05,1534.05,1420.85,42.18B,-0.0695
4/3/2000,1534.75,1528.7,1555.5,1510.75,50.91B,0.0041
3/31/2000,1528.45,1545.55,1545.55,1493.9,49.68B,-0.0136
3/30/2000,1549.5,1556.95,1557.85,1489.1,38.87B,-0.0056
3/29/2000,1558.25,1569.3,1609.4,1553.4,32.29B,-0.0066
3/28/2000,1568.6,1563.3,1575.85,1527.55,28.17B,0.0036
3/27/2000,1562.95,1570.45,1593.3,1555.75,19.05B,-0.0042
3/24/2000,1569.55,1554.2,1579.4,1540.45,15.41B,0.0104
3/23/2000,1553.4,1590.3,1629.2,1544.5,21.31B,-0.0228
3/22/2000,1589.6,1551.05,1604,1551.05,26.94B,0.0212
3/21/2000,1556.6,1563.3,1585.25,1542.65,30.77B,-0.0036
3/16/2000,1562.2,1620.4,1621.2,1554.3,33.98B,-0.0357
3/15/2000,1620.1,1546.8,1630.95,1538.7,28.90B,0.0339
3/14/2000,1567.05,1561.55,1571.3,1503.2,37.97B,0.0041
3/13/2000,1560.7,1601.4,1645,1553.45,32.02B,-0.0262
3/10/2000,1602.75,1647.85,1680.45,1588.2,23.71B,-0.0264
3/9/2000,1646.25,1667.45,1692.25,1595.45,27.73B,-0.0121
3/8/2000,1666.35,1717.75,1765.25,1654.45,30.25B,-0.0214
3/7/2000,1702.75,1711.85,1730.85,1684.9,36.86B,0.0084
3/6/2000,1688.5,1656,1721,1656,32.43B,0.0196
